,ENODEB_NAME,CELL_NAME,# of ERAB<%96,# of CSFB<%96,# of RRC<%96,# of E2E<%96,# of ERAB<%98,# of CSFB<%98,# of RRC<%98,# of E2E<%98,DCR_VOLTE_V5R,TOTAL96,TOTAL98,TOTAL
30207,SR34_00B46_USO_CENTER,L00B4615I346143931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30208,SR34_0D937_TarabyaOtel,L0D93725I346183832,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,5.0,6.0
30209,SR34_0D937_TarabyaOtel,L0D93725I346183852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30210,SR34_M1089_KozyatagiAndBusiness,LM108915I345884031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30211,SR34_00930_YPINARATATURK_BLV,L0093025O346061512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30212,SR34_01506_KARTALE5,L0150615O345729811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30213,SR34_01506_KARTALE5,L0150625O345729832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30214,SR34_01506_KARTALE5,L0150625O345729882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30215,SR34_01603_DUDULLUFORTIS,L0160315I345735231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30216,SR34_K7230_SultanbeyliAVM,LK723015O345873381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30217,SR34_K7230_SultanbeyliAVM,LK723035O345873383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30218,SR34_B1290_UNILEVERKARSAN,LB129025O345786832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30219,GL34_01382_DEGIRMENYOLUCAD,L0138245O345723434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30220,GL34_K1835_SOGANLIKKUMEEVLER_AVEA,LK183535O345837283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30221,GL34_K3648_AGVA_SUAYIPLI_KOYU_TT,LK364825O345849372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30222,SR59_K2259_Tkd_EkremTanti,LK225925O596434112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30223,SR59_K2259_Tkd_EkremTanti,LK225935O596434133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30224,GL41_B1608_KandiraPinarli,LB160825O415454072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30225,GL34_0A805_TAYAKADIN_JP,L0A80525O346119482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
30226,GL34_K5295_ARN_MERKEZ_MAH,LK529525O346250972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30227,GL34_M3841_CevizliCinarCad2,LM384145O345893634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30228,GL34_01489_ORHANLITEM,L0148915O345728831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30229,GL34_01489_ORHANLITEM,L0148925O345728872,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30230,GL34_01489_ORHANLITEM,L0148935O345728873,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30231,GL34_0A550_TASOLUK_HUB,L0A55045O346099474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30232,GL34_0A550_TASOLUK_HUB,L0A55035O346099483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30233,GL34_C3312_HUSEYINLI_KOYU,LC331215O345803271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30234,GL34_E1408_SAMANDIRA_GALERICILER_SITESI,LE140835O345818533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30235,GL34_E1408_SAMANDIRA_GALERICILER_SITESI,LE140825O345818572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30236,GL34_K3522_HARACCI_ATMACA,LK352215O346231981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30237,GL34_K4335_Istanbul_Park_Villalar_AVEA,LK433535O345852073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30238,GL34_K5019_HayriyeCad,LK501935O346249373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30239,GL34_K6737_PIYALEPASA_USTBARUTHANE,LK673725O346261272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30240,SR34_H1063_AkkomErgo,LH106315I345830231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30241,SR34_H1063_AkkomErgo,LH106365O345830236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30242,SR34_H1063_AkkomErgo,LH106335I345830273,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,5.0
30243,GL34_K1846_TasdelenDivan,LK184625I345838072,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,6.0,6.0
30244,GL34_K1846_TasdelenDivan,LK184625I345838082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30245,GL34_K1846_TasdelenDivan,LK184635I345838083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30246,SR34_01362_KalamisOtel,L0136225O345722282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30247,GL34_K3593_KAYISDAGIAGACLISOK,LK359335O345846873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30248,GL34_K3593_KAYISDAGIAGACLISOK,LK359335O345846883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30249,GL34_B1464_SIMPASAQUACITY,LB146425O345794072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30250,SR34_C1579_ATASEHIR_KULTUR_MERKEZI,LC157925O345802372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30251,SR34_00354_SSL_ERGENEKON,L0035425O346023612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30252,SR34_00729_GOP_SEMSIPASA_HUB,L0072925O346049012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30253,SR34_00729_GOP_SEMSIPASA_HUB,L0072935O346049083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30254,SR34_0A127_IstinyeSh,L0A12735O346068813,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0
30255,SR34_0A127_IstinyeSh,L0A12725O346068832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30256,SR34_0A127_IstinyeSh,L0A12715O346068881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30257,SR34_0A385_GGR_STADYUM,L0A38525O346085612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30258,SR34_M3949_Serifali_Barbaros_2,LM394935O345898883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30259,SR34_M4386_DIZDARIYE,LM438645O346353574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30260,GL34_00771_BKR_SEAT_JP,L0077125O346051672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30261,GL34_01205_BEYKOZYENIMAH,L0120535O345713583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30262,GL34_B1159_SELIMIYESPORKLB,LB115935O345781273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30263,GL34_B1159_SELIMIYESPORKLB,LB115935O345781283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30264,GL34_B1199_TUFAN2,LB119935O345782973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30265,GL34_D1186_CADDEBOSTANKMRK1,LD118645O345807974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30266,SR34_00163_ORTAKOY_DEREBOYU_JP,L0016325O346010682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30267,SR34_00196_HARBIYE_JP,L0019615O346012431,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30268,SR34_00196_HARBIYE_JP,L0019635O346012433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30269,SR34_0A736_NURTEPE_2,L0A73615O346113531,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0
30270,SR34_0A736_NURTEPE_2,L0A73615O346113571,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0
30271,SR34_A1544_GOZTEPEORNEK2,LA154415O345767111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30272,SR59_06235_Corlu_TT,L0623525O596419232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30273,SR59_E1495_CKoy_TT_Kule,LE149525O596430212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30274,SR59_E1495_CKoy_TT_Kule,LE149535O596430213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0
30275,SR59_E1495_CKoy_TT_Kule,LE149525O596430232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30276,SR59_E1495_CKoy_TT_Kule,LE149515O596430281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30277,SR34_00377_KAVAKLI_CIFTLIK_HUB,L0037735O346025283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30278,SR34_0A576_BKR_YENIMAHALLE,L0A57635O346101813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30279,SR34_0A698_YARIMBURGAZ,L0A69825O346110432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30280,SR34_K6777_KCEKMECE_KOKNAR,LK677735O346265273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30281,SR34_0A483_GUMUSDERE_KOYU,L0A48335O346093513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30282,SR34_00688_Husrev_Gerede,L0068825O346046032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30283,SR34_00688_Husrev_Gerede,L0068815O346046081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30284,SR34_00688_Husrev_Gerede,L0068835O346046083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30285,SR34_00153_KOCAMUSTAFAPASA_MKZ_JP,L0015325O346010272,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0
30286,SR34_K4798_USKUMRU_ARIKOY,LK479815O346246811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30287,SR34_M4273_ESENLER_DUNDAR,LM427315O346342711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30288,SR34_M4273_ESENLER_DUNDAR,LM427335O346342713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
30289,SR34_M4273_ESENLER_DUNDAR,LM427325O346342772,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0
30290,GL34_00942_EKSINAR,L0094215O346062571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30291,GL34_00942_EKSINAR,L0094235O346062573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30292,GL34_01034_DOLAYOBACAD_2,L0103425O345703032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30293,GL34_01034_DOLAYOBACAD_2,L0103415O345703081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30294,GL34_01621_ADNANKAHVECI,L0162125O345736532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30295,GL34_B1311_KANDILLIEVLERI,LB131125O345787772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30296,GL34_00769_BKR_METRO_IBB,L0076925O346051482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30297,SR34_00588_KanyonAVM1,L0058815I346039831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30298,SR34_00588_KanyonAVM1,L0058845I346039854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30299,SR34_00588_KanyonAVM1,L0058815I346039871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30300,SR34_K4349_DumankayaIkon,LK434915O345852431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30301,GL34_D1163_ICERENKOY_HARMAN,LD116325O345807472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30302,GL34_E1180_NAKKSTPKOCHLDDRK,LE118015O345815181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30303,SR34_00048_KanyonAVM2,L0004845I346002954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30304,GL34_B1070_PENDIKYAYALAR_JP,LB107015O345776271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30305,GL34_000E6_YESILKOYISTASYON2,L000E625O346200272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30306,GL34_K2801_MUHURDAR_CAD_2,LK280125O345840382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30307,GL34_K6815_SOGANLIFERITSELIM,LK681535O346269073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30308,GL34_K7589_Uluspark_2,LK758915O346276271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30309,GL34_M3978_KCamlicaSekerMaslagiSk,LM397815O345900381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30310,GL34_0A361_NAKSIYEESEN_CAMI,L0A36125O346084272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30311,GL34_0A361_NAKSIYEESEN_CAMI,L0A36125O346084282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30312,GL34_0A511_FLORYA_AKVARYUM,L0A51135I346096273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30313,GL34_0A729_BGC_ASFALTI,L0A72925O346112982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30314,GL34_00426_SIRKECI_KOTOPARK_JP,L0042635O346028573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30315,GL34_00478_GUZELTEPE,L0047825O346032452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30316,GL34_00792_CIHANGIR_2,L0079215O346052871,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
30317,GL34_01454_ACIBADEMCAD,L0145415O345726681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30318,GL34_0A147_NECATIBEY_CAD,L0A14735O346070373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30319,GL34_0A239_SEYRANTEPEMETRO_AB_IBB,L0A23935O346076373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
30320,GL34_0A476_SISLI_3_JP,L0A47625O346092972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30321,GL34_0A635_SariyerKocatas,L0A63535O346106133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30322,GL34_0A769_BEYAZIT_2,L0A76935O346116273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30323,GL34_0C726_YENIKOY_KALENDER,L0C72615O346170881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30324,GL34_0C726_YENIKOY_KALENDER,L0C72635O346170883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30325,GL34_A1076_YUKDUDAZIZBULVARI,LA107615O345741471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30326,GL34_A1315_CAKMAKTAVUKCUYOLU,LA131535O345754583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30327,GL34_A1351_MALTEPE3,LA135125O345756272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30328,GL34_A1351_MALTEPE3,LA135115O345756281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30329,GL34_A1351_MALTEPE3,LA135125O345756282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30330,GL34_B1247_KADIKYYELDEGIRMN,LB124735O345784973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30331,GL34_B1247_KADIKYYELDEGIRMN,LB124725O345784982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30332,GL34_C1146_NECIP_FAZIL_ANTALYA_CD,LC114615O345798671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
30333,GL34_C1146_NECIP_FAZIL_ANTALYA_CD,LC114625O345798672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
30334,GL34_H1215_NUHKUYUSU_KAVSAK,LH121515O345831971,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0
30335,GL34_H1215_NUHKUYUSU_KAVSAK,LH121525O345831972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30336,GL34_K3577_ORTAKOYKILISE_AVEA,LK357715O345846281,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30337,GL34_K6639_YeniCamlicaMalazgirt,LK663935O345868573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30338,GL34_K6749_GopUcak,LK674915O346262471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30339,GL34_K6807_SARIYER_KOCAYEMIS_2,LK680715O346268271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30340,GL34_K7709_Doganevler2,LK770925O346276972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30341,GL34_K8303_LALELIGENCTURK,LK830325O346287872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30342,GL34_00106_SEHSUVAR,L0010625O346006832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
30343,GL34_01031_BEYKOZKONAKLARI_JP,L0103115O345702781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30344,GL34_01115_KARTALBEYAZKOSK_GPON_JP,L0111515O345708281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30345,GL34_01115_KARTALBEYAZKOSK_GPON_JP,L0111525O345708282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30346,GL34_01329_GOKSU,L0132935O345720473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30347,GL34_01361_GOZTEPE_BENTYOLU,L0136125O345722172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30348,GL34_01361_GOZTEPE_BENTYOLU,L0136135O345722173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30349,GL34_01433_BOSTNCFORSASK,L0143315O345725431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30350,GL34_01433_BOSTNCFORSASK,L0143315O345725471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30351,GL34_01433_BOSTNCFORSASK,L0143315O345725481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30352,GL34_01530_KURNAKOYU_J,L0153045O345730774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30353,GL34_A1137_CINARDERE,LA113715O345745171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30354,GL34_A1201_KUCUKSUDEREBOYU,LA120115O345748271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30355,GL34_A1201_KUCUKSUDEREBOYU,LA120135O345748273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30356,GL34_A1398_CIRAGANCADDESI,LA139815O345758971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30357,GL34_A1398_CIRAGANCADDESI,LA139825O345758982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30358,GL34_A1451_SOGUKSUMERKEZ,LA145125O345761472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30359,GL34_A1451_SOGUKSUMERKEZ,LA145115O345761481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30360,GL34_A1451_SOGUKSUMERKEZ,LA145135O345761483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30361,GL34_A1576_DUDALEMDAGCAD,LA157615O345768981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30362,GL34_B1050_KARTALHURRIYET2,LB105025O345774672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30363,GL34_B1050_KARTALHURRIYET2,LB105035O345774673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30364,GL34_B1300_GORELEKOYU,LB130035O345787373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30365,GL34_B1377_VELIBABAMSINAN,LB137735O345790483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30366,GL34_C5987_CVBS_CENGELDERE2,LC598715O345804571,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
30367,GL34_D1473_HASANPASA_DUMLUPINAR,LD147335O345810473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30368,GL34_E1039_ACIBADEM_GUNAL_SK,LE103915O345814271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30369,GL34_E1132_SULTANBEYLI_FIRAT_CAD,LE113235O345814583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30370,GL34_E1137_TURGUT_REIS_FATIH_CAD,LE113715O345814671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
30371,GL34_E1282_SULTANBEYLI_TEM_JP,LE128225O345816632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30372,GL34_E1433_PIRSULTANABDALPARKI,LE143335O345819183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30373,GL34_E6386_SBEYLI_NFAZIL2,LE638615O345825571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30374,GL34_H1273_KUSDILI_CAD_2,LH127325O345832372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30375,GL34_H1382_ACARKENT_COBANCESME_AVEA,LH138215O345833171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30376,GL34_K3347_ATASEHIRGIRNECD2_SH_AVEA,LK334715O345841271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30377,GL34_K3459_UMRANIYE_ATATURKMAH_2_AVEA,LK345915O345843681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
